Longitude,Latitude,Depth(km),Magnitude,DateTime
-17.8299,28.559,10.7,2.4,2021-12-13T14:15:09Z
-17.8341,28.5678,9.6,2.7,2021-12-13T14:41:27Z
-17.8366,28.5715,8.4,2.7,2021-12-13T15:06:03Z
-17.815,28.5672,9.4,2.4,2021-12-13T15:22:04Z
-17.749,28.6106,8.9,2.2,2021-12-13T15:33:35Z
-17.8298,28.5561,9.5,2.9,2021-12-13T16:23:10Z
-17.8375,28.5673,9.1,2.3,2021-12-13T17:14:29Z
-17.8341,28.563,9.9,2.1,2021-12-13T17:16:52Z
-17.86,28.5621,9.3,2.3,2021-12-13T17:20:21Z
-17.8294,28.5664,10.5,2.7,2021-12-13T17:22:58Z
-17.8314,28.5786,10.3,2.3,2021-12-13T17:29:46Z
-17.8288,28.5666,9.8,2.5,2021-12-13T17:58:56Z
-17.8592,28.5717,9.4,2.5,2021-12-13T18:04:23Z
-17.8088,28.5263,13.2,2.4,2021-12-13T18:05:40Z
-17.83,28.565,9.7,2.7,2021-12-13T18:17:34Z
-17.837,28.5734,9.1,2.6,2021-12-13T18:20:08Z
-17.8335,28.5691,10.7,2.7,2021-12-13T19:40:35Z
-17.8351,28.5666,10,2.9,2021-12-13T19:46:16Z
-17.8517,28.552,10.1,2.4,2021-12-13T20:24:21Z
-17.8331,28.5628,8.1,3,2021-12-13T20:33:28Z
-17.8357,28.5508,9.3,2.2,2021-12-13T20:35:26Z
-17.8346,28.5612,8.6,2.5,2021-12-13T20:39:50Z
-17.8391,28.5605,9.4,2,2021-12-13T20:44:09Z
-17.8322,28.5616,10.3,1.9,2021-12-13T20:51:02Z
-17.8311,28.5605,9,2.4,2021-12-13T20:51:37Z
-17.8395,28.553,9.2,2.4,2021-12-13T21:04:46Z
-17.8352,28.5612,8.4,2.3,2021-12-13T21:06:13Z
-17.8336,28.6152,37.7,2.6,2021-12-13T21:12:55Z
-17.8265,28.56,8.8,2.6,2021-12-13T21:16:15Z
-17.8413,28.555,10.1,2,2021-12-13T21:24:50Z
-17.8507,28.5587,9.7,1.8,2021-12-13T21:31:42Z
-17.85,28.5487,10.5,1.8,2021-12-13T21:38:44Z
-17.8266,28.5619,8.8,2.1,2021-12-13T21:40:00Z
-17.848,28.5724,8.7,1.9,2021-12-13T21:41:27Z
-17.8407,28.5608,10.2,1.6,2021-12-13T21:57:43Z
-17.8246,28.5594,10.4,1.8,2021-12-13T22:03:28Z
-17.8394,28.5839,10,1.7,2021-12-13T22:09:25Z
-17.8548,28.5508,10.1,1.6,2021-12-13T22:16:38Z
-17.8387,28.5551,10.4,1.7,2021-12-13T22:25:36Z
-17.858,28.5755,9,1.7,2021-12-13T22:31:05Z
-17.8267,28.5638,10.8,2.2,2021-12-13T22:51:32Z
-17.872,28.5725,9.7,1.6,2021-12-13T23:01:28Z
-17.8457,28.5565,8.1,1.9,2021-12-13T23:02:51Z
-17.8311,28.5602,12.7,2.8,2021-12-13T23:07:22Z
-17.8486,28.5583,9.4,2,2021-12-13T23:16:39Z
-17.8335,28.653,38,2,2021-12-13T23:21:43Z
-17.8202,28.6042,11,1.8,2021-12-13T23:37:45Z
-17.8638,28.5668,10.3,1.6,2021-12-13T23:39:39Z
-17.8387,28.5521,11.7,1.8,2021-12-13T23:40:20Z
-17.8629,28.5598,9,1.1,2021-12-13T23:56:47Z
-17.8377,28.5559,8.5,2.3,2021-12-13T23:57:33Z
-17.8396,28.5578,11,2.6,2021-12-12T00:07:50Z
-17.8351,28.5622,11,2.3,2021-12-12T00:53:12Z
-17.8216,28.5674,12,3.1,2021-12-12T03:33:55Z
-17.8231,28.5647,11,2.4,2021-12-12T04:02:53Z
-17.8347,28.5605,12.8,2.4,2021-12-12T04:06:21Z
-17.8296,28.562,14.2,2.3,2021-12-12T05:00:03Z
-17.8178,28.5708,35.9,3.2,2021-12-12T05:21:52Z
-17.8411,28.556,10.9,2.3,2021-12-12T06:01:54Z
-17.8313,28.5576,10.5,2.1,2021-12-12T08:23:45Z
-17.8376,28.5561,9.6,2.4,2021-12-12T09:25:15Z
-17.8307,28.5583,9.9,2.4,2021-12-12T09:59:09Z
-17.8301,28.5595,9.2,2.2,2021-12-12T10:01:35Z
-17.8162,28.5619,9.8,2.3,2021-12-12T10:26:51Z
-17.8475,28.5573,8.2,2.3,2021-12-12T11:02:15Z
-17.8268,28.5581,13.7,2.7,2021-12-12T12:59:34Z
-17.8124,28.5629,13.6,2.6,2021-12-12T13:18:54Z
-17.8263,28.5679,12.2,2.1,2021-12-12T13:30:07Z
-17.8472,28.5571,13.6,2.3,2021-12-12T14:13:34Z
-17.8393,28.5546,14.5,2.3,2021-12-12T14:55:30Z
-17.8326,28.5573,10.5,2.4,2021-12-12T16:24:09Z
-17.8382,28.5622,11.5,2.2,2021-12-12T18:37:45Z
-17.8162,28.6046,36,2.7,2021-12-12T23:47:18Z
-17.836,28.5868,38.2,2.8,2021-12-11T03:48:10Z
-17.8245,28.5501,13.6,2.7,2021-12-11T04:22:44Z
-17.8228,28.5703,10,2.3,2021-12-11T05:26:08Z
-17.833,28.5678,10.1,2.8,2021-12-11T05:51:07Z
-17.8228,28.5809,10.1,2.2,2021-12-11T07:16:05Z
-17.8261,28.5719,11.5,2.9,2021-12-11T09:10:37Z
-17.846800000000002,28.5624,11.1,2.6,2021-12-11T09:12:48Z
-17.8289,28.5624,11.5,2.8,2021-12-11T09:35:06Z
-17.8225,28.569,10.2,2.6,2021-12-11T10:02:32Z
-17.8343,28.5553,16.3,2.5,2021-12-11T11:01:40Z
-17.8761,28.5592,10.1,2.4,2021-12-11T16:06:18Z
-17.8324,28.575,41.7,2.8,2021-12-11T16:51:10Z
-17.7864,28.5695,15.8,2.4,2021-12-11T17:22:21Z
-17.8431,28.5585,10.4,2.9,2021-12-11T17:26:30Z
-17.8539,28.5407,15,2.6,2021-12-11T17:41:18Z
-17.8424,28.5637,12.6,2.7,2021-12-11T17:57:27Z
-17.8414,28.5649,11.5,2.7,2021-12-11T21:57:00Z
-17.8391,28.5591,10.5,2.4,2021-12-11T22:09:21Z
-17.793,28.5616,35.2,2.7,2021-12-11T22:28:01Z
-17.8365,28.5637,11.7,2.4,2021-12-11T22:33:39Z
-17.847,28.5584,13.4,2.3,2021-12-11T22:35:15Z
-17.8397,28.5506,15.4,3,2021-12-10T00:21:35Z
-17.8787,28.6315,1.3,1.9,2021-12-10T01:14:26Z
-17.83,28.5629,10.2,2.7,2021-12-10T04:53:21Z
-17.7987,28.6026,33.5,2.9,2021-12-10T05:44:19Z
-17.8254,28.565,10.7,2.9,2021-12-10T07:03:33Z
-17.8041,28.6008,40.2,3.3,2021-12-10T07:04:05Z
-17.8345,28.5728,10,3.6,2021-12-10T11:08:22Z
-17.8318,28.5777,11.5,2.4,2021-12-10T11:29:15Z
-17.8329,28.5736,10.4,2.9,2021-12-10T11:58:48Z
-17.8423,28.5674,15.3,2.8,2021-12-10T12:21:23Z
-17.8369,28.5638,12.7,2.2,2021-12-10T12:26:08Z
-17.8305,28.5606,14,2.7,2021-12-10T12:56:01Z
-17.7476,28.6119,32.9,3,2021-12-10T13:41:27Z
-17.8325,28.5615,11.6,2,2021-12-10T15:27:13Z
-17.8448,28.5635,10.7,3.1,2021-12-10T17:50:10Z
-17.8447,28.5481,13,2.9,2021-12-10T18:24:56Z
-17.8515,28.5544,11.2,3.1,2021-12-10T18:55:10Z
-17.8271,28.5467,14.9,2.5,2021-12-10T20:49:04Z
-17.834,28.5612,12.1,2.9,2021-12-10T20:56:27Z
-17.8333,28.5632,11.1,3.2,2021-12-10T20:59:57Z
-17.8442,28.5493,15.6,2.6,2021-12-10T21:16:40Z
-17.824,28.5649,11.3,2.6,2021-12-10T21:23:35Z
-17.8333,28.5671,14.9,2.4,2021-12-10T21:37:56Z
-17.8339,28.5633,13.8,2.6,2021-12-10T21:39:29Z
-17.8186,28.556,15,2.6,2021-12-10T21:48:05Z
-17.8279,28.5609,15.1,2.7,2021-12-10T21:53:01Z
-17.8136,28.5881,13.9,2.5,2021-12-10T21:55:53Z
-17.8251,28.5473,16.6,3.7,2021-12-10T21:57:53Z
-17.829,28.5621,13.7,2.9,2021-12-10T22:01:45Z
-17.8169,28.5664,14.2,2.6,2021-12-10T22:04:14Z
-17.8517,28.5762,14.2,2.4,2021-12-10T22:09:11Z
-17.8214,28.5626,14.6,2.7,2021-12-10T22:24:29Z
-17.8264,28.5493,15.9,3,2021-12-10T22:36:39Z
-17.829,28.5671,12.1,2.9,2021-12-10T22:45:12Z
-17.83,28.5709,13.2,2.6,2021-12-10T22:59:08Z
-17.8214,28.5618,15.4,3.2,2021-12-10T23:05:58Z
-17.8146,28.5657,13.9,3.1,2021-12-10T23:08:04Z
-17.8218,28.5647,14.5,2.8,2021-12-10T23:10:02Z
-17.8185,28.5597,14.8,3,2021-12-10T23:14:12Z
-17.8293,28.5515,14.8,2.2,2021-12-10T23:22:55Z
-17.8187,28.573,14.8,2.6,2021-12-10T23:27:40Z
-17.8005,28.5412,16.8,2.5,2021-12-10T23:32:33Z
-17.8608,28.563,11.1,2.1,2021-12-10T23:35:19Z
-17.8245,28.5576,15.7,3.5,2021-12-10T23:52:01Z
-17.8272,28.5601,13.8,2.4,2021-12-09T02:03:19Z
-17.8235,28.5694,10.9,2.2,2021-12-09T03:24:26Z
-17.8343,28.5588,13.5,2.9,2021-12-09T05:03:58Z
-17.8517,28.567,10.4,2.1,2021-12-09T05:32:58Z
-17.7577,28.6345,31.8,2.7,2021-12-09T06:19:51Z
-17.8406,28.5719,11.8,2.4,2021-12-09T06:46:25Z
-17.8511,28.5524,9.9,2.2,2021-12-09T07:08:27Z
-17.8362,28.5606,10.8,2.2,2021-12-09T07:33:17Z
-17.8311,28.5668,10,2.1,2021-12-09T08:17:23Z
-17.8341,28.5632,8.7,2.5,2021-12-09T08:27:55Z
-17.8592,28.5613,13.9,2.6,2021-12-09T12:11:35Z
-17.8312,28.5729,9,2.5,2021-12-09T12:26:08Z
-17.8443,28.5578,11.2,2.6,2021-12-09T13:38:00Z
-17.8334,28.5515,10.3,2.8,2021-12-09T14:56:07Z
-17.764,28.592,29.4,2.7,2021-12-09T15:19:04Z
-17.8068,28.5735,13.2,2.6,2021-12-09T16:33:14Z
-17.8557,28.561,11.9,2.5,2021-12-09T16:37:16Z
-17.8401,28.5672,10.8,2.4,2021-12-09T16:46:14Z
-17.823,28.5618,11.5,3,2021-12-09T18:35:10Z
-17.8431,28.564,11.6,2.7,2021-12-09T21:00:27Z
-17.8341,28.554,13.7,2,2021-12-08T01:39:56Z
-17.8287,28.6375,21.7,2,2021-12-08T03:02:30Z
-17.793,28.5847,31.6,2.3,2021-12-08T04:05:38Z
-17.8462,28.5683,34.5,2.4,2021-12-08T04:54:00Z
-17.7624,28.6299,29.7,2.4,2021-12-08T05:07:43Z
-17.8359,28.5586,11.3,3.3,2021-12-08T05:13:27Z
-17.8273,28.5597,9.6,2.1,2021-12-08T05:26:34Z
-17.8323,28.5593,9.1,2.5,2021-12-08T06:35:37Z
-17.8373,28.5633,12.5,3,2021-12-08T07:08:58Z
-17.8254,28.5578,10.7,2.3,2021-12-08T07:12:15Z
-17.8022,28.5667,34.5,2.8,2021-12-08T07:20:56Z
-17.8389,28.5071,30.2,2.8,2021-12-08T08:15:35Z
-17.8491,28.5627,11.3,2.6,2021-12-08T08:36:10Z
-17.8255,28.5483,13.9,2.5,2021-12-08T08:39:36Z
-17.7936,28.5929,36,3,2021-12-08T09:10:25Z
-17.8257,28.5575,33.4,3.3,2021-12-08T09:15:21Z
-17.8121,28.5676,12.2,2.6,2021-12-08T09:37:23Z
-17.8259,28.5667,10,2.5,2021-12-08T09:43:25Z
-17.8256,28.5995,34.9,2.6,2021-12-08T10:25:29Z
-17.8111,28.6043,35.9,2.8,2021-12-08T10:42:57Z
-17.8149,28.5797,34.7,3.3,2021-12-08T10:51:15Z
-17.8298,28.5676,11,2.7,2021-12-08T10:58:58Z
-17.811,28.5732,34.8,3.1,2021-12-08T11:42:36Z
-17.84,28.5814,37.4,3.6,2021-12-08T12:09:07Z
-17.8416,28.5623,10.7,3,2021-12-08T12:14:03Z
-17.8094,28.5587,33.6,3.5,2021-12-08T13:11:26Z
-17.8275,28.5496,14.9,2.4,2021-12-08T13:17:40Z
-17.8257,28.5803,10.7,2.3,2021-12-08T13:17:41Z
-17.8663,28.5668,15,2.3,2021-12-08T13:19:42Z
-17.8517,28.5714,10,2,2021-12-08T13:26:13Z
-17.8311,28.552,32.4,2.5,2021-12-08T13:26:51Z
-17.8555,28.5493,12.6,2.4,2021-12-08T14:26:08Z
-17.8177,28.5607,34.4,2.8,2021-12-08T14:42:48Z
-17.839,28.5586,13.9,2.9,2021-12-08T14:52:33Z
-17.8149,28.5598,33.8,3.1,2021-12-08T16:24:14Z
-17.8341,28.5513,13.8,2.9,2021-12-08T17:44:12Z
-17.8172,28.5607,14.4,2.9,2021-12-08T17:57:21Z
-17.8235,28.5678,35.8,2.8,2021-12-08T18:10:30Z
-17.8214,28.6059,9.6,2.3,2021-12-08T19:32:21Z
-17.8225,28.5721,9.7,2.2,2021-12-08T20:13:45Z
-17.7781,28.6082,21.7,2.5,2021-12-08T20:29:49Z
-17.8208,28.6125,30.9,2.4,2021-12-07T00:25:44Z
-17.8465,28.5485,13.7,2.3,2021-12-07T00:33:35Z
-17.8393,28.5707,10.4,2.1,2021-12-07T00:52:08Z
-17.8448,28.5796,35.4,2.6,2021-12-07T02:21:52Z
-17.839,28.557,12.8,3.4,2021-12-07T02:32:57Z
-17.8296,28.5731,11.8,2.4,2021-12-07T02:45:47Z
-17.8262,28.5569,12.4,2.2,2021-12-07T03:32:21Z
-17.8057,28.573,9.5,2.3,2021-12-07T04:34:02Z
-17.8235,28.5633,12.3,3.3,2021-12-07T05:17:25Z
-17.8384,28.555,14.2,2.3,2021-12-07T05:26:55Z
-17.8342,28.5589,13.1,2.5,2021-12-07T05:36:08Z
-17.8381,28.5485,14.8,2.7,2021-12-07T06:24:15Z
-17.84,28.56,10.2,2.5,2021-12-07T06:39:30Z
-17.8494,28.5601,11.3,2.3,2021-12-07T07:02:39Z
-17.8111,28.6129,30.5,2.6,2021-12-07T07:19:39Z
-17.8466,28.5655,9.9,2.5,2021-12-07T08:29:29Z
-17.8382,28.5588,13.9,2.7,2021-12-07T09:58:49Z
-17.8369,28.5893,41.4,3.5,2021-12-07T10:35:46Z
-17.8329,28.5644,11.1,2.8,2021-12-07T10:43:03Z
-17.8345,28.5311,12.6,2.4,2021-12-07T11:16:56Z
-17.8268,28.5861,11.9,2.8,2021-12-07T12:43:46Z
-17.8447,28.5554,13.9,4,2021-12-07T13:29:46Z
-17.7788,28.6111,35.8,2.8,2021-12-07T13:37:01Z
-17.8446,28.5694,11.7,2.5,2021-12-07T14:07:22Z
-17.8267,28.5522,15.5,2.4,2021-12-07T14:49:53Z
-17.8317,28.5837,11.3,2.4,2021-12-07T16:31:17Z
-17.8458,28.5729,12.4,3.6,2021-12-07T16:56:26Z
-17.8353,28.5704,10.8,3,2021-12-07T18:59:07Z
-17.8358,28.599,38,2.7,2021-12-07T19:27:56Z
-17.8441,28.5867,10.2,3.2,2021-12-07T19:59:49Z
-17.7793,28.6289,36.4,2.6,2021-12-07T20:47:02Z
-17.8371,28.5456,15.5,2.2,2021-12-07T22:49:32Z
-17.8307,28.5546,13,2.6,2021-12-07T22:58:30Z
-17.8301,28.5463,14.1,2.6,2021-12-07T23:37:35Z
-17.8401,28.5555,10.3,2.4,2021-12-06T00:48:08Z
-17.8309,28.5704,34.7,2.9,2021-12-06T03:04:24Z
-17.8344,28.5643,13.3,3.1,2021-12-06T03:09:29Z
-17.8451,28.5657,11.7,2.6,2021-12-06T03:15:55Z
-17.8465,28.5481,10.2,2.5,2021-12-06T03:32:22Z
-17.8253,28.5692,13.9,2.6,2021-12-06T03:41:24Z
-17.8336,28.5564,13.1,3,2021-12-06T04:15:55Z
-17.8294,28.5579,12.5,2.5,2021-12-06T04:26:27Z
-17.855,28.5775,12.6,2.3,2021-12-06T05:41:56Z
-17.837,28.56,12.6,2.3,2021-12-06T06:16:25Z
-17.8895,28.6076,6,2.1,2021-12-06T06:26:08Z
-17.8382,28.5581,9.7,2.5,2021-12-06T07:13:10Z
-17.8503,28.5682,32.6,2.6,2021-12-06T08:02:23Z
-17.8311,28.5624,13.8,3.5,2021-12-06T08:23:33Z
-17.8371,28.5635,13.7,3,2021-12-06T09:29:22Z
-17.8574,28.5578,11.1,2.5,2021-12-06T09:29:51Z
-17.8181,28.5452,13.8,2.6,2021-12-06T10:29:28Z
-17.84,28.5603,10.1,2.5,2021-12-06T11:21:44Z
-17.8244,28.5652,10.2,3.5,2021-12-06T11:41:49Z
-17.8477,28.5361,14.2,2.5,2021-12-06T11:46:11Z
-17.8255,28.5598,10.2,2.1,2021-12-06T12:13:22Z
-17.8356,28.5611,12.4,2.7,2021-12-06T12:20:39Z
-17.8441,28.5614,9.2,2.6,2021-12-06T14:10:43Z
-17.8079,28.5925,34,3.4,2021-12-06T14:46:02Z
-17.8317,28.5808,10.4,2.2,2021-12-06T16:19:50Z
-17.8957,28.6159,0.6,2,2021-12-06T16:48:36Z
-17.775,28.5676,35.4,2.6,2021-12-06T17:20:19Z
-17.8365,28.5682,11.8,2.9,2021-12-06T18:54:31Z
-17.8456,28.5563,10.1,2,2021-12-06T19:12:26Z
-17.8524,28.5538,13.9,2.1,2021-12-06T19:52:50Z
-17.8413,28.5501,13.9,2.2,2021-12-06T20:02:23Z
-17.83,28.5573,10.6,2.7,2021-12-06T20:06:04Z
-17.8234,28.5702,10.5,2.6,2021-12-06T20:22:28Z
-17.8437,28.5491,14.1,2.2,2021-12-06T20:45:02Z
-17.8858,28.6177,2.6,2.2,2021-12-06T21:17:11Z
-17.8,28.6126,38.6,2.5,2021-12-06T22:39:03Z
-17.8256,28.5674,11.1,2.3,2021-12-06T23:57:43Z
-17.8389,28.5439,13.2,2.5,2021-12-05T00:33:00Z
-17.8361,28.5586,10.1,2.7,2021-12-05T01:10:52Z
-17.8307,28.5688,10.5,2.5,2021-12-05T01:36:37Z
-17.8288,28.5612,13.2,3.1,2021-12-05T05:13:53Z
-17.8421,28.5651,10.9,2.9,2021-12-05T05:18:54Z
-17.8433,28.5732,13.1,2.9,2021-12-05T05:35:04Z
-17.8454,28.5528,9.6,2.3,2021-12-05T06:51:31Z
-17.8405,28.5649,12.9,2.4,2021-12-05T08:31:06Z
-17.8344,28.5651,10.4,2.4,2021-12-05T08:56:45Z
-17.8354,28.5549,10,2.6,2021-12-05T11:33:35Z
-17.8434,28.5577,10.2,2.4,2021-12-05T11:42:23Z
-17.8283,28.5566,10,2.4,2021-12-05T11:44:21Z
-17.8397,28.5541,12.2,2.7,2021-12-05T12:39:19Z
-17.8243,28.5521,10.5,2.4,2021-12-05T14:11:25Z
-17.8438,28.5757,7.9,2.2,2021-12-05T15:34:46Z
-17.8457,28.5681,9.8,2.9,2021-12-05T16:12:24Z
-17.8389,28.5745,12.1,3.2,2021-12-05T16:14:33Z
-17.8421,28.5697,8.7,2.5,2021-12-05T16:51:53Z
-17.8316,28.5697,11.1,2.6,2021-12-05T17:56:51Z
-17.836,28.5781,10.1,3.3,2021-12-05T19:14:39Z
-17.8384,28.579,13.1,2.6,2021-12-05T19:19:35Z
-17.8408,28.57,13.2,2.9,2021-12-05T23:46:44Z
-17.8355,28.5582,14.1,3.9,2021-12-05T23:57:01Z
-17.8178,28.5946,37.5,2.5,2021-12-04T00:39:12Z
-17.8584,28.5543,25.8,3.4,2021-12-04T01:23:51Z
-17.8365,28.5514,26.6,3.3,2021-12-04T02:33:58Z
-17.8211,28.5763,14.2,2.5,2021-12-04T03:02:29Z
-17.8395,28.5655,12.7,3,2021-12-04T03:06:01Z
-17.8439,28.5646,11.4,3.2,2021-12-04T04:49:09Z
-17.8306,28.5451,9.8,2.5,2021-12-04T06:30:12Z
-17.8205,28.5739,11.1,2.6,2021-12-04T07:30:44Z
-17.841,28.5511,9.1,2.4,2021-12-04T07:37:27Z
-17.8267,28.5587,10.2,2.3,2021-12-04T07:50:06Z
-17.8343,28.5448,12.2,2.3,2021-12-04T08:10:33Z
-17.8308,28.5655,10.7,2.9,2021-12-04T08:17:16Z
-17.8349,28.562,10.1,2.5,2021-12-04T10:02:38Z
-17.8139,28.5675,12.3,2.6,2021-12-04T11:01:50Z
-17.8116,28.5519,12.2,2.5,2021-12-04T11:53:12Z
-17.8282,28.5686,9.9,3.2,2021-12-04T11:56:18Z
-17.8354,28.5499,14.3,2.6,2021-12-04T12:17:31Z
-17.8155,28.5966,36.1,3.4,2021-12-04T12:19:39Z
-17.8251,28.5574,13,3.1,2021-12-04T12:30:10Z
-17.8291,28.5686,10.5,2.2,2021-12-04T12:42:24Z
-17.8463,28.575,12.7,3.4,2021-12-04T14:48:27Z
-17.8281,28.5633,11.1,2.5,2021-12-04T15:01:38Z
-17.8192,28.5548,11.1,2.3,2021-12-04T15:24:18Z
-17.8401,28.5783,11.2,2.5,2021-12-04T16:00:37Z
-17.8375,28.569,11.5,2.4,2021-12-04T16:20:47Z
-17.8176,28.5643,13.8,2.8,2021-12-04T16:32:55Z
-17.8402,28.5613,9.1,2.9,2021-12-04T18:08:12Z
-17.8508,28.5814,36,3.2,2021-12-04T18:38:38Z
-17.8457,28.5706,9,2.9,2021-12-04T19:07:03Z
-17.8291,28.5628,9.4,2.8,2021-12-04T19:15:03Z
-17.8433,28.5646,8.8,2.7,2021-12-04T19:21:09Z
-17.8189,28.5788,34.4,2.6,2021-12-04T20:20:46Z
-17.829,28.5713,10.5,2.6,2021-12-04T20:35:49Z
-17.8375,28.5633,11.3,2.5,2021-12-04T20:49:07Z
-17.8325,28.5746,12.5,2.8,2021-12-04T20:55:26Z
-17.826,28.5704,13,2.6,2021-12-04T21:45:25Z
-17.8199,28.5058,17.2,2.5,2021-12-04T22:42:16Z
-17.838,28.5653,10.1,2.5,2021-12-04T22:46:35Z
-17.8258,28.5586,10.3,2.8,2021-12-04T23:36:12Z
-17.846800000000002,28.581,11.4,2.5,2021-12-04T23:47:43Z
-17.8411,28.5642,10,3,2021-12-03T01:40:54Z
-17.8279,28.5713,10.2,2.7,2021-12-03T01:56:59Z
-17.8347,28.5574,9.8,2.7,2021-12-03T02:14:22Z
-17.8313,28.558,14.7,2.8,2021-12-03T03:11:57Z
-17.8421,28.5643,10.3,2.5,2021-12-03T03:17:00Z
-17.826,28.5547,10.1,2.7,2021-12-03T04:37:37Z
-17.8376,28.5644,10.5,2.2,2021-12-03T06:23:16Z
-17.8306,28.54,16.3,2.6,2021-12-03T07:34:09Z
-17.8165,28.5391,16.9,3,2021-12-03T07:53:32Z
-17.8321,28.5492,16,2.5,2021-12-03T07:58:52Z
-17.8147,28.5479,14.8,2.5,2021-12-03T08:05:29Z
-17.8196,28.5687,10.6,2.6,2021-12-03T08:07:26Z
-17.8214,28.5432,15.4,3.1,2021-12-03T08:18:46Z
-17.8082,28.5431,15.5,3,2021-12-03T08:29:43Z
-17.8325,28.566,10.1,2.5,2021-12-03T08:33:12Z
-17.8166,28.5452,14.6,3,2021-12-03T08:35:49Z
-17.8214,28.5636,14.8,2.5,2021-12-03T08:40:43Z
-17.8176,28.554,15.9,3.1,2021-12-03T08:44:28Z
-17.8053,28.5497,14.8,2.6,2021-12-03T08:46:30Z
-17.8188,28.5475,15.5,3.1,2021-12-03T08:47:41Z
-17.8279,28.5431,15.3,3.1,2021-12-03T08:51:15Z
-17.8141,28.5511,16,3.1,2021-12-03T08:54:23Z
-17.806,28.552,16,3.4,2021-12-03T08:59:00Z
-17.8212,28.5516,15.7,3.1,2021-12-03T09:01:23Z
-17.8188,28.5519,14.3,2.4,2021-12-03T09:09:18Z
-17.8207,28.5575,14.4,3,2021-12-03T09:20:12Z
-17.8151,28.5555,14.9,3.4,2021-12-03T09:26:24Z
-17.8142,28.552,13.9,2.8,2021-12-03T09:42:43Z
-17.8618,28.5805,14.4,2.3,2021-12-03T09:47:58Z
-17.824,28.5807,40.1,3.3,2021-12-03T09:50:47Z
-17.8211,28.5633,12.4,2.6,2021-12-03T10:18:29Z
-17.8329,28.5653,12.4,2.7,2021-12-03T10:23:41Z
-17.8237,28.5815,34.8,3.3,2021-12-03T10:33:14Z
-17.8231,28.5611,13.1,3.2,2021-12-03T12:50:43Z
-17.8392,28.5575,12.1,2.5,2021-12-03T13:19:01Z
-17.852,28.5494,14.9,2.9,2021-12-03T13:54:05Z
-17.824,28.5521,12.5,2.7,2021-12-03T13:57:16Z
-17.8438,28.5792,11.4,2.6,2021-12-03T13:59:25Z
-17.85,28.5673,10.4,2.7,2021-12-03T14:08:00Z
-17.8353,28.559,12.2,3.2,2021-12-03T14:43:52Z
-17.817,28.5626,10.9,3.3,2021-12-03T15:18:54Z
-17.8454,28.5555,14,3.2,2021-12-03T15:35:00Z
-17.8463,28.5596,14.7,2.9,2021-12-03T15:37:42Z
-17.8402,28.5632,10.2,2.7,2021-12-03T18:09:36Z
-17.8262,28.5663,10,2.9,2021-12-03T19:02:38Z
-17.8409,28.5646,10.4,2.6,2021-12-03T21:35:32Z
-17.8451,28.582,33.2,2.8,2021-12-03T23:28:56Z
-17.8233,28.5776,10.5,2.4,2021-12-02T00:06:50Z
-17.8407,28.5702,10.9,2.5,2021-12-02T00:36:21Z
-17.8204,28.5612,15.2,2.6,2021-12-02T00:45:51Z
-17.84,28.5605,10.4,2.7,2021-12-02T01:00:46Z
-17.8255,28.5611,12.6,2.9,2021-12-02T01:48:30Z
-17.844,28.5627,12.7,2.7,2021-12-02T01:52:24Z
-17.8657,28.5635,10.4,2.6,2021-12-02T02:11:40Z
-17.8499,28.5575,13.8,3,2021-12-02T03:20:34Z
-17.8383,28.57,10,2.6,2021-12-02T03:28:12Z
-17.854,28.5626,12.2,2.6,2021-12-02T03:40:01Z
-17.8483,28.5731,10.3,2.5,2021-12-02T04:43:12Z
-17.8346,28.5625,11,4.2,2021-12-02T05:14:14Z
-17.8348,28.5597,12.8,2.8,2021-12-02T05:18:23Z
-17.8312,28.563,10,2.8,2021-12-02T05:31:18Z
-17.8278,28.5541,14.4,3,2021-12-02T06:10:11Z
-17.835,28.5555,13.7,2.7,2021-12-02T06:20:44Z
-17.8129,28.5613,23.9,2.8,2021-12-02T06:23:25Z
-17.8476,28.554,10.2,2.4,2021-12-02T07:25:43Z
-17.8346,28.5313,11.2,2.6,2021-12-02T07:38:23Z
-17.8292,28.5576,11.3,2.5,2021-12-02T07:52:06Z
-17.8303,28.552,14.4,2.5,2021-12-02T07:54:27Z
-17.8364,28.5578,12,2.8,2021-12-02T08:04:41Z
-17.8193,28.5616,10.2,2.5,2021-12-02T08:10:32Z
-17.8448,28.5566,11,2.6,2021-12-02T08:12:32Z
-17.8366,28.559,10.4,2.5,2021-12-02T08:33:28Z
-17.831,28.5622,10.9,3,2021-12-02T08:48:11Z
-17.8375,28.5609,10.4,2.5,2021-12-02T08:50:06Z
-17.833,28.5662,10.1,2.7,2021-12-02T09:05:05Z
-17.8407,28.5669,10.9,2.7,2021-12-02T09:10:52Z
-17.8358,28.5587,11.1,2.8,2021-12-02T09:29:33Z
-17.8288,28.5659,10.3,2.7,2021-12-02T09:31:33Z
-17.8364,28.5593,12.3,3.4,2021-12-02T09:32:50Z
-17.8264,28.566,11.1,3.3,2021-12-02T09:39:27Z
-17.8076,28.5665,10.5,2.5,2021-12-02T09:51:51Z
-17.8247,28.568,11.2,2.6,2021-12-02T09:55:51Z
-17.8375,28.5633,10.7,2.7,2021-12-02T10:01:22Z
-17.8323,28.5648,9.9,2.5,2021-12-02T10:02:16Z
-17.8169,28.5567,13.6,2.6,2021-12-02T10:07:54Z
